,Gender,EthnicGroup_0,EthnicGroup_1,EthnicGroup_2,ParentEduc_0,ParentEduc_1,ParentEduc_2,LunchType,TestPrep,ParentMaritalStatus_0,ParentMaritalStatus_1,ParentMaritalStatus_2,PracticeSport_0,PracticeSport_1,PracticeSport_2,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours_0,WklyStudyHours_1,MathScore,ReadingScore,WritingScore
17142,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0.6931471805599453,1,0,1,4.31748811353631,4.204692619390966,4.219507705176107
17143,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1.0986122886681098,0,0,1,4.3694478524670215,4.48863636973214,4.51085950651685
17144,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0.6931471805599453,1,0,1,4.262679877041316,4.394449154672439,4.356708826689592
17145,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1.3862943611198906,1,1,1,4.330733340286331,4.290459441148391,4.204692619390966
17146,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1.3862943611198906,0,1,0,3.912023005428146,4.0943445622221,4.127134385045092
17147,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1.0986122886681098,0,1,0,4.418840607796598,4.465908118654584,4.442651256490317
17148,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1.0986122886681098,1,0,1,3.9889840465642745,4.23410650459726,4.143134726391533
17149,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.584967478670572,4.394449154672439,4.356708826689592
17150,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1.0986122886681098,1,1,0,4.127134385045092,4.262679877041316,4.189654742026425
17151,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0.6931471805599453,0,0,1,4.0943445622221,4.060443010546419,4.174387269895637
17152,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.6931471805599453,0,1,0,4.31748811353631,4.23410650459726,4.219507705176107
17153,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1.0986122886681098,0,1,1,4.158883083359672,4.330733340286331,4.31748811353631
17154,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,1,4.290459441148391,4.31748811353631,4.394449154672439
17155,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1.3862943611198906,0,1,0,4.442651256490317,4.584967478670572,4.543294782270004
17156,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.0943445622221,4.31748811353631,4.330733340286331
17157,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0.6931471805599453,1,1,0,3.9318256327243257,4.204692619390966,4.276666119016055
17158,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1.0986122886681098,1,0,1,3.970291913552122,3.951243718581428,3.951243718581428
17159,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1.0986122886681098,0,0,1,4.290459441148391,4.574710978503383,4.465908118654584
17160,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1.0986122886681098,1,1,0,4.158883083359672,4.51085950651685,4.430816798843313
17161,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1.6094379124341005,1,1,0,4.219507705176107,4.430816798843313,4.394449154672439
17162,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.6931471805599453,1,1,0,3.713572066704308,3.688879454113936,3.58351893845611
17163,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1.0986122886681098,1,0,1,4.543294782270004,4.48863636973214,4.51085950651685
17164,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1.6094379124341005,1,1,0,4.51085950651685,4.48863636973214,4.418840607796598
17165,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,0,1,4.248495242049359,4.204692619390966,4.158883083359672
17166,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1.3862943611198906,1,1,0,4.143134726391533,4.276666119016055,4.262679877041316
17167,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0.6931471805599453,0,1,1,4.007333185232471,4.0943445622221,4.204692619390966
17168,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0.6931471805599453,1,1,1,4.343805421853684,4.532599493153256,4.574710978503383
17169,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.07753744390572,4.3694478524670215,4.356708826689592
17170,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.330733340286331,4.330733340286331,4.356708826689592
17171,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1.6094379124341005,1,1,0,4.204692619390966,4.454347296253507,4.394449154672439
17172,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.6931471805599453,1,1,1,4.158883083359672,4.30406509320417,4.262679877041316
17173,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1.3862943611198906,0,0,1,3.4657359027997265,3.784189633918261,3.713572066704308
17174,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0.6931471805599453,1,1,1,4.23410650459726,4.189654742026425,3.970291913552122
17175,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1.791759469228055,0,0,1,4.356708826689592,4.330733340286331,4.204692619390966
17176,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1.3862943611198906,0,1,1,4.584967478670572,4.418840607796598,4.382026634673881
17177,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,1,4.02535169073515,4.262679877041316,4.23410650459726
17178,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1.3862943611198906,0,1,0,4.394449154672439,4.204692619390966,4.23410650459726
17179,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0.6931471805599453,0,0,1,4.290459441148391,4.48863636973214,4.465908118654584
17180,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0.0,1,1,0,3.951243718581428,4.204692619390966,4.248495242049359
17181,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.3862943611198906,1,0,1,3.951243718581428,4.07753744390572,3.951243718581428
17182,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0.6931471805599453,1,0,1,4.204692619390966,4.248495242049359,4.143134726391533
17183,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0.0,1,1,0,4.330733340286331,4.430816798843313,4.48863636973214
17184,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1.0986122886681098,1,1,0,4.02535169073515,4.0943445622221,4.07753744390572
17185,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1.6094379124341005,1,1,0,4.143134726391533,4.007333185232471,3.871201010907891
17186,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1.6094379124341005,1,1,0,4.330733340286331,4.262679877041316,4.30406509320417
17187,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.143134726391533,4.174387269895637,4.060443010546419
17188,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0.0,0,1,0,3.9318256327243257,4.127134385045092,4.143134726391533
17189,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1.3862943611198906,0,1,0,4.330733340286331,4.343805421853684,4.343805421853684
17190,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1.3862943611198906,1,0,1,4.110873864173311,4.127134385045092,4.127134385045092
17191,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0.0,1,1,1,4.330733340286331,4.23410650459726,4.30406509320417
17192,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1.3862943611198906,1,1,0,4.04305126783455,4.02535169073515,3.9318256327243257
17193,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0.0,1,1,0,4.158883083359672,4.02535169073515,4.158883083359672
17194,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1.3862943611198906,1,1,0,4.31748811353631,4.060443010546419,4.07753744390572
17195,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1.0986122886681098,0,0,1,3.970291913552122,3.951243718581428,4.04305126783455
17196,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1.3862943611198906,1,1,1,4.442651256490317,4.430816798843313,4.454347296253507
17197,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1.3862943611198906,1,0,1,4.262679877041316,4.406719247264253,4.394449154672439
17198,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0.6931471805599453,1,1,0,4.356708826689592,4.465908118654584,4.51085950651685
17199,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1.3862943611198906,1,0,1,4.143134726391533,4.430816798843313,4.394449154672439
17200,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0.6931471805599453,0,1,0,4.276666119016055,4.430816798843313,4.343805421853684
17201,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1.6094379124341005,0,1,1,4.143134726391533,4.343805421853684,4.356708826689592
17202,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,1,0,1,4.0943445622221,4.276666119016055,4.158883083359672
17203,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1.3862943611198906,0,1,0,3.970291913552122,3.951243718581428,4.060443010546419
17204,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0.0,0,0,1,4.143134726391533,4.430816798843313,4.394449154672439
17205,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0.6931471805599453,1,1,0,4.564348191467836,4.454347296253507,4.477336814478207
17206,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,4.127134385045092,4.262679877041316,4.290459441148391
17207,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1.0986122886681098,0,1,0,4.04305126783455,4.007333185232471,3.970291913552122
17208,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1.0986122886681098,0,0,1,4.382026634673881,4.48863636973214,4.543294782270004
17209,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1.6094379124341005,1,0,1,3.8918202981106265,4.127134385045092,4.04305126783455
17210,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1.3862943611198906,0,1,1,3.8918202981106265,3.912023005428146,3.6635616461296463
17211,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,0,1,0,3.9889840465642745,4.110873864173311,4.219507705176107
17212,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0.6931471805599453,1,1,0,4.23410650459726,4.007333185232471,4.060443010546419
17213,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1.3862943611198906,0,1,0,4.382026634673881,4.499809670330265,4.477336814478207
17214,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1.0986122886681098,1,1,0,4.276666119016055,4.382026634673881,4.3694478524670215
17215,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0.6931471805599453,1,1,0,3.828641396489095,3.555348061489413,3.6635616461296463
17216,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.6931471805599453,0,1,0,3.610917912644224,3.9318256327243257,3.8918202981106265
17217,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1.791759469228055,1,0,1,3.970291913552122,4.060443010546419,3.951243718581428
17218,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1.791759469228055,1,0,1,4.189654742026425,4.189654742026425,4.23410650459726
17219,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,3.8501476017100575,4.127134385045092,4.060443010546419
17220,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1.6094379124341005,1,0,1,4.02535169073515,4.262679877041316,4.276666119016055
17221,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1.791759469228055,0,1,0,4.189654742026425,4.0943445622221,4.204692619390966
17222,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1.0986122886681098,1,0,1,4.143134726391533,4.060443010546419,3.970291913552122
17223,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.430816798843313,4.543294782270004,4.532599493153256
17224,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0.6931471805599453,0,1,0,4.382026634673881,4.454347296253507,4.382026634673881
17225,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1.0986122886681098,0,0,1,4.394449154672439,4.574710978503383,4.553876891600541
17226,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1.6094379124341005,1,1,0,4.143134726391533,4.174387269895637,4.07753744390572
17227,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0.6931471805599453,0,1,0,4.219507705176107,4.23410650459726,4.0943445622221
17228,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.0,0,0,1,4.060443010546419,4.248495242049359,4.219507705176107
17229,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1.0986122886681098,0,1,0,4.330733340286331,4.3694478524670215,4.3694478524670215
17230,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1.9459101490553128,1,1,1,4.394449154672439,4.394449154672439,4.31748811353631
17231,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.48863636973214,4.442651256490317,4.499809670330265
17232,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0.0,0,0,1,4.394449154672439,4.204692619390966,4.174387269895637
17233,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0.6931471805599453,1,0,1,3.951243718581428,4.276666119016055,4.204692619390966
17234,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1.0986122886681098,0,1,0,4.394449154672439,4.532599493153256,4.59511985013459
17235,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0.0,0,1,0,4.442651256490317,4.553876891600541,4.564348191467836
17236,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1.3862943611198906,0,0,1,4.007333185232471,4.04305126783455,3.871201010907891
17237,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0.0,1,0,1,4.143134726391533,4.343805421853684,4.31748811353631
17238,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0.6931471805599453,1,0,1,4.343805421853684,4.3694478524670215,4.330733340286331
17239,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0.6931471805599453,1,0,1,4.23410650459726,4.007333185232471,4.007333185232471
17240,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1.3862943611198906,1,1,0,4.04305126783455,4.343805421853684,4.356708826689592
17241,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1.0986122886681098,1,0,1,4.007333185232471,4.007333185232471,3.9318256327243257
17242,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1.3862943611198906,0,1,0,4.174387269895637,4.30406509320417,4.189654742026425
17243,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1.3862943611198906,0,0,1,3.970291913552122,4.262679877041316,4.174387269895637
17244,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1.3862943611198906,0,1,0,4.465908118654584,4.394449154672439,4.30406509320417
17245,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0.0,1,1,0,4.158883083359672,4.248495242049359,4.290459441148391
17246,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.189654742026425,4.248495242049359,4.219507705176107
17247,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0.6931471805599453,1,1,1,4.07753744390572,4.127134385045092,4.07753744390572
17248,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1.3862943611198906,0,1,0,4.442651256490317,4.418840607796598,4.477336814478207
17249,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0.6931471805599453,1,1,0,4.0943445622221,4.330733340286331,4.219507705176107
17250,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0.6931471805599453,0,1,0,3.9889840465642745,3.9318256327243257,3.828641396489095
17251,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,3.9889840465642745,4.262679877041316,4.23410650459726
17252,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0.6931471805599453,1,1,0,4.290459441148391,4.356708826689592,4.394449154672439
17253,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1.3862943611198906,0,1,0,4.59511985013459,4.605170185988092,4.61512051684126
17254,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0.6931471805599453,1,0,1,3.9889840465642745,4.007333185232471,4.007333185232471
17255,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.248495242049359,4.418840607796598,4.30406509320417
17256,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1.0986122886681098,1,0,1,4.127134385045092,3.970291913552122,3.912023005428146
17257,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1.6094379124341005,0,1,0,4.262679877041316,4.330733340286331,4.343805421853684
17258,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1.3862943611198906,1,1,0,4.02535169073515,4.02535169073515,4.143134726391533
17259,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0.6931471805599453,0,1,0,3.951243718581428,4.143134726391533,4.0943445622221
17260,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,2.079441541679836,1,1,0,3.951243718581428,4.174387269895637,4.219507705176107
17261,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.04305126783455,4.04305126783455,4.02535169073515
17262,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0.0,0,0,1,4.30406509320417,4.48863636973214,4.465908118654584
17263,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.276666119016055,4.356708826689592,4.343805421853684
17264,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1.0986122886681098,1,1,1,3.4657359027997265,3.9889840465642745,3.871201010907891
17265,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1.3862943611198906,1,1,0,4.356708826689592,4.330733340286331,4.3694478524670215
17266,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0.6931471805599453,1,1,0,4.143134726391533,4.127134385045092,3.9889840465642745
17267,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1.6094379124341005,1,1,0,3.912023005428146,3.912023005428146,4.02535169073515
17268,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1.6094379124341005,1,1,0,4.007333185232471,4.04305126783455,4.04305126783455
17269,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0.6931471805599453,0,0,1,4.248495242049359,4.465908118654584,4.48863636973214
17270,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.406719247264253,4.356708826689592,4.356708826689592
17271,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.61512051684126,4.442651256490317,4.465908118654584
17272,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,4.007333185232471,3.9318256327243257,3.970291913552122
17273,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0.0,0,1,1,4.394449154672439,4.248495242049359,4.110873864173311
17274,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0.6931471805599453,1,1,0,4.127134385045092,4.02535169073515,4.04305126783455
17275,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0.6931471805599453,1,1,1,4.262679877041316,4.189654742026425,4.189654742026425
17276,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1.3862943611198906,0,1,0,4.3694478524670215,4.477336814478207,4.532599493153256
17277,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0.6931471805599453,0,1,1,4.343805421853684,4.174387269895637,4.219507705176107
17278,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0.6931471805599453,0,0,1,4.276666119016055,4.143134726391533,4.248495242049359
17279,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1.3862943611198906,0,1,0,3.4657359027997265,4.07753744390572,3.970291913552122
17280,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0.6931471805599453,1,1,0,4.189654742026425,4.189654742026425,4.262679877041316
17281,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0.6931471805599453,1,0,1,4.262679877041316,4.276666119016055,4.406719247264253
17282,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,4.48863636973214,4.564348191467836,4.564348191467836
17283,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.430816798843313,4.465908118654584,4.532599493153256
17284,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,1,4.158883083359672,4.276666119016055,4.248495242049359
17285,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,1,3.9318256327243257,3.9889840465642745,4.007333185232471
17286,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1.3862943611198906,1,1,0,4.23410650459726,4.30406509320417,4.248495242049359
17287,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1.3862943611198906,1,1,0,4.02535169073515,4.0943445622221,4.0943445622221
17288,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1.3862943611198906,1,1,0,4.158883083359672,4.276666119016055,4.189654742026425
17289,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.0943445622221,3.784189633918261,3.9318256327243257
17290,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0.6931471805599453,1,0,1,4.30406509320417,4.3694478524670215,4.276666119016055
17291,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.6931471805599453,0,0,1,3.6375861597263857,3.8918202981106265,3.7612001156935615
17292,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0.0,0,1,0,3.713572066704308,3.9318256327243257,3.912023005428146
17293,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0.0,1,0,1,4.442651256490317,4.430816798843313,4.418840607796598
17294,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1.3862943611198906,1,0,1,4.204692619390966,4.430816798843313,4.394449154672439
17295,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1.3862943611198906,1,1,0,4.30406509320417,4.060443010546419,4.007333185232471
17296,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0.6931471805599453,0,1,0,3.80666248977032,3.970291913552122,4.02535169073515
17297,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1.791759469228055,1,1,1,4.442651256490317,4.343805421853684,4.30406509320417
17298,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1.791759469228055,1,1,1,4.0943445622221,4.158883083359672,4.189654742026425
17299,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.430816798843313,4.382026634673881,4.290459441148391
17300,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1.6094379124341005,0,0,1,3.951243718581428,4.158883083359672,4.23410650459726
17301,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1.6094379124341005,0,1,1,4.382026634673881,4.418840607796598,4.30406509320417
17302,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1.3862943611198906,0,0,1,4.3694478524670215,4.174387269895637,4.189654742026425
17303,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0.6931471805599453,1,1,0,3.871201010907891,3.828641396489095,3.80666248977032
17304,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0.6931471805599453,0,1,0,4.204692619390966,4.31748811353631,4.30406509320417
17305,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0,1,0,1,4.276666119016055,4.465908118654584,4.465908118654584
17306,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0.6931471805599453,0,1,0,4.394449154672439,4.31748811353631,4.477336814478207
17307,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.356708826689592,4.356708826689592,4.143134726391533
17308,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1.0986122886681098,0,0,1,3.713572066704308,3.828641396489095,3.6635616461296463
17309,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0.0,1,0,1,4.499809670330265,4.532599493153256,4.499809670330265
17310,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1.0986122886681098,1,1,1,4.174387269895637,4.0943445622221,4.158883083359672
17311,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,1,4.3694478524670215,4.3694478524670215,4.30406509320417
17312,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0.0,1,1,0,4.219507705176107,4.110873864173311,4.07753744390572
17313,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1.0986122886681098,1,0,1,4.290459441148391,4.219507705176107,4.382026634673881
17314,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.0,1,1,0,4.543294782270004,4.499809670330265,4.543294782270004
17315,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0.6931471805599453,0,1,0,4.158883083359672,4.23410650459726,4.204692619390966
17316,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0.0,1,0,1,4.406719247264253,4.3694478524670215,4.394449154672439
17317,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0.6931471805599453,1,1,0,4.574710978503383,4.477336814478207,4.442651256490317
17318,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1.3862943611198906,1,0,1,4.343805421853684,4.248495242049359,4.330733340286331
17319,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.430816798843313,4.382026634673881,4.418840607796598
17320,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1.9459101490553128,1,1,1,4.158883083359672,4.04305126783455,4.127134385045092
17321,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,2.079441541679836,1,0,1,4.02535169073515,3.8918202981106265,3.9318256327243257
17322,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0.6931471805599453,1,0,1,4.262679877041316,4.5217885770490405,4.477336814478207
17323,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1.6094379124341005,1,1,0,4.204692619390966,4.356708826689592,4.343805421853684
17324,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0.6931471805599453,0,1,0,4.07753744390572,4.23410650459726,4.158883083359672
17325,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0.6931471805599453,1,1,1,4.262679877041316,4.394449154672439,4.418840607796598
17326,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1.0986122886681098,0,0,1,4.30406509320417,4.3694478524670215,4.276666119016055
17327,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0.0,1,1,0,3.6375861597263857,3.737669618283368,3.8501476017100575
17328,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.454347296253507,4.477336814478207,4.477336814478207
